Customer_ID,Nationality,Membership_Level,Age_Group,Registration_Date,Preferred_Category
C-3367,CN,Non-Member,30s,2024-03-21,Cosmetics
C-3368,IN,Non-Member,50s+,2023-04-27,Confectionery
C-3369,NZ,Silver,40s,2024-09-14,Souvenir
C-3370,NZ,Diamond,20s,2024-11-29,Cosmetics
C-3371,US,Non-Member,50s+,2024-05-16,Jewellery
C-3372,CN,Gold,50s+,2023-12-13,Honey
C-3373,TH,Non-Member,50s+,2024-09-03,Confectionery
C-3374,CN,Silver,50s+,2025-09-13,Cosmetics
C-3375,NZ,Non-Member,20s,2025-11-24,Cosmetics
C-3376,CN,Non-Member,20s,2024-10-26,Honey
C-3377,GB,Non-Member,20s,2026-01-26,Apparel
C-3378,GB,Non-Member,50s+,2023-12-31,Tea
C-3379,KR,Non-Member,30s,2025-05-03,Honey
C-3380,CN,Silver,30s,2025-01-27,Cosmetics
C-3381,NZ,Silver,40s,2026-03-02,Confectionery
C-3382,CN,Silver,50s+,2023-04-22,Cosmetics
C-3383,US,Non-Member,20s,2025-06-09,Indigenous
C-3384,PH,Non-Member,40s,2024-03-28,Souvenir
C-3385,AU,Silver,20s,2025-01-31,Souvenir
C-3386,AU,Diamond,20s,2023-08-06,Confectionery
C-3387,CN,Non-Member,40s,2025-10-09,Honey
C-3388,TH,Non-Member,20s,2024-09-14,Confectionery
C-3389,US,Silver,30s,2025-09-12,Souvenir
C-3390,CN,Non-Member,30s,2025-11-10,Liquor
C-3391,CN,Non-Member,30s,2025-03-30,Cosmetics
C-3392,CA,Non-Member,40s,2025-03-10,Tea
C-3393,IN,Non-Member,40s,2026-02-15,Souvenir
C-3394,IN,Diamond,40s,2026-01-02,Souvenir
C-3395,CN,Silver,30s,2025-11-16,Cosmetics
C-3396,GB,Non-Member,50s+,2025-11-02,Apparel
C-3397,AU,Diamond,50s+,2023-11-21,Liquor
C-3398,SG,Non-Member,50s+,2024-02-14,Honey
C-3399,CN,Gold,20s,2024-04-17,Souvenir
C-3400,KR,Non-Member,40s,2025-11-03,Honey
C-3401,IN,Non-Member,40s,2025-12-18,Tea
C-3402,GB,Non-Member,40s,2024-01-22,Tea
C-3403,CN,Non-Member,20s,2026-01-11,Liquor
C-3404,CA,Silver,40s,2025-05-27,Apparel
C-3405,AU,Silver,40s,2025-03-17,Cosmetics
C-3406,CN,Non-Member,30s,2025-12-20,Cosmetics
C-3407,NZ,Diamond,40s,2023-07-05,Tea
C-3408,KR,Silver,40s,2026-01-10,Confectionery
C-3409,KR,Gold,30s,2025-07-19,Cosmetics
C-3410,US,Non-Member,30s,2025-10-19,Apparel
C-3411,GB,Non-Member,20s,2023-12-13,Apparel
C-3412,KR,Silver,20s,2025-03-24,Honey
C-3413,CN,Diamond,20s,2023-06-28,Honey
C-3414,NZ,Non-Member,20s,2024-05-24,Confectionery
C-3415,AU,Silver,50s+,2023-11-04,Cosmetics
C-3416,TH,Non-Member,30s,2025-05-20,Confectionery
C-3417,AU,Non-Member,30s,2026-02-09,Confectionery
C-3418,US,Non-Member,20s,2024-02-08,Indigenous
C-3419,AU,Diamond,50s+,2024-08-23,Liquor
C-3420,CN,Non-Member,40s,2023-08-12,Cosmetics
C-3421,GB,Non-Member,20s,2023-08-06,Apparel
C-3422,CA,Silver,30s,2023-10-15,Souvenir
C-3423,CN,Silver,50s+,2024-03-23,Cosmetics
C-3424,CN,Non-Member,50s+,2025-03-21,Honey
C-3425,GB,Non-Member,20s,2024-08-26,Souvenir
C-3426,AU,Gold,30s,2024-11-20,Cosmetics
C-3427,AU,Silver,20s,2024-02-21,Cosmetics
C-3428,CA,Non-Member,40s,2023-05-26,Apparel
C-3429,GB,Non-Member,50s+,2026-01-14,Indigenous
C-3430,NZ,Silver,30s,2023-06-29,Souvenir
C-3431,US,Non-Member,30s,2023-10-25,Souvenir
C-3432,GB,Gold,30s,2024-12-07,Tea
C-3433,PH,Silver,40s,2024-02-28,Souvenir
C-3434,TH,Silver,30s,2023-09-04,Cosmetics
C-3435,KR,Non-Member,30s,2026-02-18,Honey
C-3436,IN,Gold,40s,2023-07-27,Confectionery
C-3437,TH,Non-Member,50s+,2023-07-23,Confectionery
C-3438,KR,Gold,30s,2025-09-05,Cosmetics
C-3439,NZ,Gold,30s,2025-06-22,Confectionery
C-3440,CA,Diamond,50s+,2024-12-09,Souvenir
C-3441,SG,Non-Member,40s,2023-07-17,Tea
C-3442,GB,Non-Member,40s,2024-02-08,Apparel
C-3443,IN,Silver,30s,2023-08-07,Souvenir
C-3444,CN,Non-Member,40s,2024-06-18,Honey
C-3445,GB,Silver,20s,2024-07-19,Tea
C-3446,IN,Gold,20s,2023-11-16,Cosmetics
C-3447,CN,Gold,20s,2023-04-22,Souvenir
C-3448,CN,Diamond,50s+,2023-06-05,Cosmetics
C-3449,AU,Non-Member,20s,2025-01-21,Confectionery
C-3450,CN,Silver,40s,2025-07-11,Honey
C-3451,KR,Non-Member,20s,2025-09-10,Cosmetics
C-3452,GB,Non-Member,30s,2023-07-03,Souvenir
C-3453,CN,Gold,20s,2025-08-05,Honey
C-3454,CN,Non-Member,50s+,2025-02-25,Cosmetics
C-3455,TH,Non-Member,20s,2023-10-31,Souvenir
C-3456,KR,Non-Member,20s,2024-12-20,Cosmetics
C-3457,GB,Diamond,20s,2026-03-04,Tea
C-3458,TH,Silver,30s,2025-09-22,Cosmetics
C-3459,AU,Non-Member,30s,2024-08-19,Confectionery
C-3460,CN,Non-Member,40s,2023-10-10,Honey
C-3461,CN,Diamond,30s,2023-10-24,Honey
C-3462,SG,Non-Member,20s,2024-11-20,Honey
C-3463,GB,Non-Member,20s,2024-02-18,Apparel
C-3464,CN,Non-Member,30s,2023-09-11,Honey
C-3465,CN,Gold,30s,2026-03-21,Honey
C-3466,CN,Non-Member,20s,2026-02-23,Liquor
C-3467,US,Non-Member,40s,2024-08-24,Apparel
C-3468,CN,Silver,20s,2023-08-09,Honey
C-3469,JP,Silver,20s,2024-03-15,Confectionery
C-3470,NZ,Silver,20s,2023-06-01,Souvenir
C-3471,CN,Non-Member,40s,2024-03-24,Souvenir
C-3472,SG,Gold,40s,2024-01-29,Cosmetics
C-3473,CN,Silver,30s,2025-10-16,Honey
C-3474,AU,Non-Member,40s,2023-04-02,Confectionery
C-3475,GB,Non-Member,50s+,2025-02-26,Apparel
C-3476,SG,Non-Member,20s,2025-01-22,Confectionery
C-3477,CN,Non-Member,40s,2024-08-07,Confectionery
C-3478,US,Silver,30s,2024-04-03,Apparel
C-3479,GB,Gold,40s,2025-01-19,Tea
C-3480,CN,Non-Member,40s,2025-12-21,Honey
C-3481,IN,Silver,20s,2025-06-12,Confectionery
C-3482,GB,Non-Member,50s+,2023-10-16,Apparel
C-3483,TH,Silver,40s,2025-01-23,Confectionery
C-3484,IN,Silver,50s+,2024-02-24,Souvenir
C-3485,AU,Silver,40s,2023-09-19,Confectionery
C-3486,IN,Non-Member,40s,2025-02-02,Confectionery
C-3487,TH,Gold,30s,2025-07-14,Tea
C-3488,CA,Silver,30s,2023-12-07,Indigenous
C-3489,JP,Silver,30s,2023-11-28,Confectionery
C-3490,TH,Non-Member,30s,2024-10-09,Cosmetics
C-3491,GB,Non-Member,40s,2025-02-25,Tea
C-3492,IN,Silver,30s,2024-06-16,Souvenir
C-3493,CN,Non-Member,50s+,2025-12-02,Liquor
C-3494,US,Gold,50s+,2025-07-22,Indigenous
C-3495,AU,Silver,20s,2024-08-28,Liquor
C-3496,IN,Silver,30s,2025-02-28,Confectionery
C-3497,CN,Gold,20s,2025-03-29,Confectionery
C-3498,AU,Non-Member,20s,2025-01-14,Liquor
C-3499,CN,Gold,40s,2024-09-18,Souvenir
C-3500,SG,Gold,20s,2024-04-28,Confectionery
C-3501,GB,Non-Member,30s,2023-12-09,Apparel
C-3502,CN,Silver,40s,2024-04-21,Honey
C-3503,CN,Non-Member,40s,2025-09-05,Liquor
C-3504,AU,Non-Member,20s,2023-06-15,Confectionery
C-3505,JP,Silver,30s,2026-02-12,Confectionery
C-3506,US,Silver,50s+,2024-07-06,Jewellery
C-3507,AU,Non-Member,40s,2023-12-03,Confectionery
C-3508,NZ,Non-Member,20s,2025-10-30,Tea
C-3509,CN,Gold,50s+,2023-04-08,Cosmetics
C-3510,NZ,Non-Member,30s,2025-09-18,Confectionery
C-3511,CN,Non-Member,30s,2025-05-05,Liquor
C-3512,US,Non-Member,20s,2023-09-26,Indigenous
C-3513,JP,Non-Member,50s+,2025-03-25,Confectionery
C-3514,IN,Non-Member,40s,2023-11-19,Cosmetics
C-3515,CN,Silver,20s,2025-11-15,Liquor
C-3516,CN,Non-Member,30s,2024-07-17,Honey
C-3517,US,Non-Member,40s,2024-11-24,Apparel
C-3518,AU,Non-Member,50s+,2024-01-19,Souvenir
C-3519,KR,Silver,50s+,2025-07-11,Cosmetics
C-3520,JP,Diamond,20s,2023-09-25,Confectionery
C-3521,JP,Non-Member,40s,2023-10-12,Confectionery
C-3522,IN,Gold,20s,2026-02-11,Confectionery
C-3523,CA,Non-Member,40s,2023-04-17,Souvenir
C-3524,KR,Gold,20s,2023-04-04,Honey
C-3525,JP,Gold,30s,2024-07-14,Confectionery
C-3526,US,Non-Member,50s+,2026-03-07,Jewellery
C-3527,NZ,Silver,50s+,2024-05-25,Tea
C-3528,GB,Non-Member,40s,2023-07-06,Apparel
C-3529,KR,Gold,30s,2023-09-08,Jewellery
C-3530,TH,Diamond,20s,2023-05-25,Cosmetics
C-3531,US,Diamond,50s+,2025-04-01,Indigenous
C-3532,JP,Non-Member,30s,2023-07-15,Confectionery
C-3533,GB,Silver,30s,2024-07-01,Tea
C-3534,GB,Non-Member,20s,2025-12-28,Tea
C-3535,AU,Non-Member,30s,2024-09-18,Confectionery
C-3536,AU,Silver,30s,2023-10-10,Confectionery
C-3537,AU,Non-Member,40s,2025-05-14,Cosmetics
C-3538,CA,Non-Member,40s,2025-12-23,Souvenir
C-3539,JP,Silver,20s,2023-10-17,Confectionery
C-3540,NZ,Silver,20s,2023-05-12,Souvenir
C-3541,GB,Non-Member,30s,2026-01-19,Apparel
C-3542,KR,Non-Member,50s+,2024-09-07,Honey
C-3543,IN,Non-Member,40s,2023-11-27,Tea
C-3544,CN,Gold,30s,2023-12-12,Cosmetics
C-3545,US,Silver,30s,2024-01-31,Souvenir
C-3546,GB,Non-Member,40s,2023-08-07,Tea
C-3547,IN,Non-Member,50s+,2023-08-25,Confectionery
C-3548,CA,Non-Member,50s+,2026-01-17,Souvenir
C-3549,KR,Non-Member,50s+,2024-02-04,Cosmetics
C-3550,GB,Silver,40s,2023-10-28,Tea
C-3551,CN,Non-Member,40s,2026-02-27,Honey
C-3552,JP,Gold,30s,2024-06-23,Confectionery
C-3553,CN,Diamond,20s,2023-07-17,Confectionery
C-3554,IN,Non-Member,20s,2024-01-03,Tea
C-3555,GB,Non-Member,30s,2024-02-29,Apparel
C-3556,IN,Non-Member,50s+,2025-03-25,Souvenir
C-3557,KR,Non-Member,40s,2023-06-20,Honey
C-3558,IN,Silver,20s,2025-09-16,Confectionery
C-3559,SG,Silver,30s,2025-09-01,Cosmetics
C-3560,IN,Silver,50s+,2025-12-26,Confectionery
C-3561,CA,Gold,50s+,2025-04-18,Apparel
C-3562,US,Silver,40s,2024-05-09,Indigenous
C-3563,NZ,Diamond,20s,2025-11-21,Tea
C-3564,CN,Silver,20s,2023-11-14,Souvenir
C-3565,IN,Non-Member,20s,2024-06-19,Confectionery
C-3566,CN,Non-Member,20s,2023-11-08,Honey
C-3567,GB,Non-Member,20s,2025-07-12,Souvenir
C-3568,US,Diamond,50s+,2025-09-18,Souvenir
C-3569,US,Non-Member,50s+,2023-08-21,Indigenous
C-3570,TH,Gold,20s,2024-12-04,Souvenir
C-3571,CN,Diamond,20s,2024-03-05,Honey
C-3572,KR,Silver,40s,2023-06-22,Confectionery
C-3573,TH,Gold,30s,2026-02-01,Confectionery
C-3574,AU,Non-Member,50s+,2023-08-12,Souvenir
C-3575,GB,Silver,30s,2025-02-11,Tea
C-3576,GB,Non-Member,30s,2024-06-09,Tea
C-3577,TH,Non-Member,50s+,2023-06-07,Souvenir
C-3578,AU,Diamond,40s,2024-01-03,Confectionery
C-3579,CA,Non-Member,30s,2024-09-20,Apparel
C-3580,CN,Silver,40s,2023-04-14,Cosmetics
C-3581,KR,Silver,50s+,2025-07-21,Cosmetics
C-3582,IN,Non-Member,50s+,2023-07-10,Confectionery
C-3583,AU,Non-Member,20s,2026-01-01,Liquor
C-3584,AU,Silver,20s,2024-09-15,Souvenir
C-3585,CN,Non-Member,40s,2023-12-30,Liquor
C-3586,PH,Non-Member,40s,2023-10-11,Confectionery
C-3587,TH,Non-Member,40s,2024-05-18,Souvenir
C-3588,TH,Non-Member,20s,2023-06-14,Souvenir
C-3589,JP,Non-Member,40s,2025-10-02,Confectionery
C-3590,IN,Non-Member,50s+,2024-06-17,Confectionery
C-3591,CN,Diamond,30s,2025-03-19,Honey
C-3592,PH,Silver,30s,2024-01-02,Souvenir
C-3593,CN,Non-Member,20s,2026-01-20,Souvenir
C-3594,AU,Non-Member,40s,2023-07-10,Souvenir
C-3595,CN,Non-Member,50s+,2025-09-11,Cosmetics
C-3596,TH,Gold,50s+,2025-05-13,Cosmetics
C-3597,CA,Gold,20s,2023-12-21,Souvenir
C-3598,CN,Non-Member,20s,2023-11-06,Cosmetics
C-3599,GB,Silver,30s,2024-02-27,Tea
C-3600,IN,Non-Member,50s+,2024-03-29,Tea
C-3601,US,Silver,50s+,2025-09-10,Indigenous
C-3602,KR,Non-Member,20s,2025-11-05,Liquor
C-3603,CA,Silver,20s,2023-07-23,Tea
C-3604,CA,Silver,40s,2024-11-29,Apparel
C-3605,AU,Silver,40s,2024-09-30,Cosmetics
C-3606,KR,Non-Member,50s+,2025-12-11,Confectionery
C-3607,GB,Gold,50s+,2023-08-05,Tea
C-3608,AU,Non-Member,40s,2025-01-02,Liquor
C-3609,US,Silver,50s+,2025-07-02,Souvenir
C-3610,JP,Silver,30s,2025-09-12,Souvenir
C-3611,AU,Diamond,50s+,2025-01-29,Souvenir
C-3612,CN,Gold,50s+,2024-04-17,Cosmetics
C-3613,GB,Silver,20s,2026-03-07,Tea
C-3614,IN,Silver,40s,2023-12-30,Confectionery
C-3615,KR,Gold,40s,2023-05-26,Honey
C-3616,CA,Non-Member,20s,2024-09-16,Souvenir
C-3617,KR,Non-Member,40s,2025-06-20,Liquor
C-3618,IN,Silver,30s,2025-06-15,Confectionery
C-3619,CN,Silver,40s,2025-03-11,Liquor
C-3620,SG,Non-Member,30s,2023-10-07,Honey
C-3621,AU,Non-Member,20s,2024-06-24,Cosmetics
C-3622,AU,Non-Member,40s,2024-06-09,Liquor
C-3623,IN,Silver,30s,2025-09-28,Confectionery
C-3624,JP,Silver,20s,2023-04-19,Souvenir
C-3625,GB,Gold,20s,2023-12-10,Souvenir
C-3626,PH,Non-Member,50s+,2026-02-25,Souvenir
C-3627,GB,Silver,20s,2023-08-27,Tea
C-3628,AU,Non-Member,30s,2023-11-02,Confectionery
C-3629,NZ,Non-Member,20s,2025-03-31,Confectionery
C-3630,JP,Non-Member,50s+,2024-12-15,Souvenir
C-3631,AU,Silver,40s,2024-12-09,Souvenir
C-3632,SG,Silver,40s,2025-05-17,Cosmetics
C-3633,US,Non-Member,20s,2025-12-28,Apparel
C-3634,KR,Non-Member,30s,2025-02-05,Jewellery
C-3635,IN,Silver,30s,2025-04-24,Confectionery
C-3636,CN,Silver,40s,2025-05-08,Honey
C-3637,CN,Gold,40s,2023-04-10,Honey
C-3638,KR,Non-Member,30s,2023-05-30,Confectionery
C-3639,IN,Silver,40s,2024-04-01,Tea
C-3640,IN,Silver,40s,2025-03-30,Cosmetics
C-3641,NZ,Non-Member,40s,2025-08-20,Souvenir
C-3642,JP,Silver,20s,2025-02-23,Confectionery
C-3643,SG,Gold,30s,2025-12-05,Honey
C-3644,KR,Gold,50s+,2025-11-26,Confectionery
C-3645,JP,Non-Member,20s,2024-11-26,Souvenir
C-3646,AU,Silver,40s,2023-05-19,Souvenir
C-3647,KR,Silver,30s,2023-07-26,Honey
C-3648,AU,Non-Member,40s,2024-10-21,Cosmetics
C-3649,NZ,Silver,40s,2025-08-23,Confectionery
C-3650,CA,Non-Member,20s,2024-08-08,Souvenir
C-3651,KR,Non-Member,20s,2025-04-27,Honey
C-3652,NZ,Non-Member,20s,2025-04-03,Tea
C-3653,PH,Non-Member,20s,2023-07-12,Souvenir
C-3654,AU,Non-Member,30s,2025-07-16,Cosmetics
C-3655,CN,Non-Member,20s,2025-05-14,Souvenir
C-3656,US,Non-Member,40s,2023-05-19,Indigenous
C-3657,CN,Gold,30s,2025-09-14,Honey
C-3658,CN,Non-Member,30s,2024-03-01,Cosmetics
C-3659,GB,Non-Member,20s,2024-06-02,Tea
C-3660,TH,Non-Member,40s,2024-05-19,Souvenir
C-3661,CN,Silver,40s,2025-09-23,Souvenir
C-3662,AU,Non-Member,50s+,2023-06-06,Liquor
C-3663,CN,Non-Member,30s,2025-07-23,Liquor
C-3664,AU,Gold,40s,2023-08-24,Confectionery
C-3665,IN,Non-Member,20s,2023-09-01,Confectionery
C-3666,GB,Non-Member,50s+,2023-06-28,Apparel
C-3667,GB,Gold,20s,2024-07-20,Tea
C-3668,JP,Silver,30s,2023-07-30,Confectionery
C-3669,CN,Non-Member,50s+,2025-08-04,Cosmetics
C-3670,JP,Silver,50s+,2023-04-26,Tea
C-3671,CA,Diamond,20s,2025-09-10,Apparel
C-3672,AU,Non-Member,40s,2025-09-22,Confectionery
C-3673,US,Non-Member,40s,2023-08-13,Indigenous
C-3674,AU,Non-Member,30s,2023-06-23,Souvenir
C-3675,AU,Non-Member,50s+,2023-09-21,Liquor
C-3676,CN,Non-Member,40s,2025-01-26,Souvenir
C-3677,US,Non-Member,30s,2025-05-25,Apparel
C-3678,US,Non-Member,30s,2025-11-29,Souvenir
C-3679,PH,Gold,20s,2025-07-03,Souvenir
C-3680,CN,Silver,30s,2024-12-31,Cosmetics
C-3681,KR,Non-Member,40s,2023-10-26,Cosmetics
C-3682,NZ,Non-Member,40s,2024-08-31,Tea
C-3683,KR,Non-Member,50s+,2023-05-29,Cosmetics
C-3684,TH,Non-Member,40s,2023-08-29,Cosmetics
C-3685,GB,Gold,30s,2024-01-09,Apparel
C-3686,PH,Non-Member,50s+,2024-01-06,Confectionery
C-3687,US,Gold,30s,2025-02-15,Apparel
C-3688,IN,Non-Member,50s+,2025-07-11,Souvenir
C-3689,CN,Non-Member,30s,2024-05-14,Cosmetics
C-3690,AU,Non-Member,40s,2025-11-12,Confectionery
C-3691,JP,Silver,20s,2023-11-30,Souvenir
C-3692,KR,Non-Member,30s,2025-12-23,Confectionery
C-3693,IN,Non-Member,50s+,2025-12-24,Cosmetics
C-3694,KR,Non-Member,20s,2024-11-15,Honey
C-3695,NZ,Non-Member,30s,2025-09-17,Confectionery
C-3696,CN,Non-Member,40s,2025-05-16,Souvenir
C-3697,CN,Non-Member,40s,2023-04-20,Honey
C-3698,GB,Non-Member,20s,2025-04-18,Souvenir
C-3699,CN,Non-Member,50s+,2025-10-09,Honey
C-3700,CA,Silver,20s,2023-12-14,Indigenous
C-3701,CA,Gold,30s,2023-09-20,Indigenous
C-3702,JP,Non-Member,40s,2025-06-11,Souvenir
C-3703,GB,Silver,40s,2024-04-03,Indigenous
C-3704,PH,Silver,20s,2023-06-07,Souvenir
C-3705,NZ,Gold,20s,2025-05-03,Souvenir
C-3706,CA,Non-Member,50s+,2025-10-07,Indigenous
C-3707,CN,Non-Member,30s,2026-01-09,Cosmetics
C-3708,CN,Non-Member,40s,2025-11-28,Honey
C-3709,IN,Gold,20s,2025-10-10,Confectionery
C-3710,GB,Non-Member,40s,2023-04-25,Souvenir
C-3711,GB,Non-Member,30s,2023-06-01,Tea
C-3712,JP,Silver,50s+,2023-06-08,Confectionery
C-3713,US,Non-Member,50s+,2024-12-21,Apparel
C-3714,AU,Silver,20s,2024-08-21,Liquor
C-3715,GB,Non-Member,30s,2024-01-14,Souvenir
C-3716,PH,Non-Member,40s,2025-01-10,Confectionery
C-3717,AU,Silver,50s+,2023-09-05,Confectionery
C-3718,IN,Gold,40s,2025-10-31,Tea
C-3719,CN,Non-Member,20s,2023-06-28,Souvenir
C-3720,KR,Non-Member,20s,2024-12-20,Honey
C-3721,GB,Non-Member,20s,2024-12-02,Indigenous
C-3722,KR,Non-Member,40s,2024-07-28,Cosmetics
C-3723,GB,Non-Member,40s,2024-11-11,Indigenous
C-3724,CN,Non-Member,40s,2025-04-29,Confectionery
C-3725,TH,Non-Member,50s+,2023-06-08,Cosmetics
C-3726,KR,Gold,50s+,2023-07-25,Confectionery
C-3727,CN,Non-Member,20s,2024-10-25,Souvenir
C-3728,AU,Non-Member,50s+,2025-04-24,Souvenir
C-3729,NZ,Silver,40s,2025-06-01,Souvenir
C-3730,AU,Non-Member,50s+,2024-05-28,Cosmetics
C-3731,CN,Non-Member,30s,2024-02-14,Honey
C-3732,CA,Gold,20s,2026-01-24,Apparel
C-3733,IN,Non-Member,40s,2025-05-26,Tea
C-3734,GB,Diamond,40s,2024-06-12,Apparel
C-3735,IN,Non-Member,30s,2024-05-08,Confectionery
C-3736,CN,Gold,50s+,2025-03-30,Cosmetics
C-3737,GB,Non-Member,50s+,2024-10-30,Tea
C-3738,IN,Silver,40s,2024-09-05,Confectionery
C-3739,NZ,Non-Member,20s,2024-11-17,Souvenir
C-3740,JP,Gold,20s,2025-05-11,Tea
C-3741,JP,Non-Member,50s+,2024-12-16,Souvenir
C-3742,SG,Gold,20s,2023-10-09,Honey
C-3743,CN,Silver,50s+,2024-01-05,Confectionery
C-3744,JP,Non-Member,30s,2025-05-29,Cosmetics
C-3745,AU,Gold,50s+,2025-08-30,Souvenir
C-3746,GB,Silver,30s,2024-08-13,Tea
C-3747,AU,Non-Member,50s+,2024-04-17,Liquor
C-3748,GB,Non-Member,40s,2024-04-07,Tea
C-3749,US,Non-Member,50s+,2024-03-18,Apparel
C-3750,US,Non-Member,20s,2023-07-29,Souvenir
C-3751,SG,Non-Member,40s,2024-05-25,Cosmetics
C-3752,JP,Diamond,50s+,2024-06-11,Confectionery
C-3753,CN,Silver,30s,2025-01-11,Cosmetics
C-3754,US,Non-Member,50s+,2024-07-27,Apparel
C-3755,GB,Non-Member,40s,2024-03-15,Souvenir
C-3756,GB,Non-Member,50s+,2023-11-22,Indigenous
C-3757,CN,Silver,40s,2026-03-15,Souvenir
C-3758,CN,Non-Member,50s+,2026-01-05,Cosmetics
C-3759,PH,Gold,20s,2023-04-16,Cosmetics
C-3760,NZ,Non-Member,40s,2024-09-12,Souvenir
C-3761,IN,Gold,40s,2023-09-06,Confectionery
C-3762,CN,Non-Member,50s+,2024-11-10,Honey
C-3763,NZ,Silver,30s,2025-05-03,Tea
C-3764,SG,Silver,50s+,2025-07-20,Souvenir
C-3765,CN,Gold,20s,2025-01-30,Confectionery
C-3766,GB,Gold,50s+,2025-11-30,Indigenous
C-3767,IN,Silver,50s+,2024-10-22,Confectionery
C-3768,US,Diamond,50s+,2025-06-29,Apparel
C-3769,US,Diamond,50s+,2025-03-18,Souvenir
C-3770,GB,Diamond,20s,2024-07-23,Apparel
C-3771,JP,Non-Member,20s,2024-12-19,Souvenir
C-3772,CN,Diamond,40s,2024-07-20,Confectionery
C-3773,IN,Silver,40s,2025-07-23,Souvenir
C-3774,TH,Non-Member,20s,2025-12-09,Souvenir
C-3775,CN,Diamond,20s,2024-11-29,Honey
C-3776,AU,Silver,40s,2024-02-10,Liquor
C-3777,GB,Non-Member,20s,2025-08-04,Apparel
C-3778,AU,Non-Member,40s,2024-07-29,Cosmetics
C-3779,CN,Diamond,40s,2024-12-09,Cosmetics
C-3780,NZ,Silver,50s+,2024-04-20,Honey
C-3781,AU,Silver,40s,2024-08-27,Confectionery
C-3782,JP,Gold,20s,2026-02-27,Confectionery
C-3783,CN,Non-Member,40s,2025-10-03,Honey
C-3784,CN,Non-Member,30s,2025-12-15,Cosmetics
C-3785,JP,Non-Member,40s,2025-11-08,Tea
C-3786,JP,Silver,30s,2025-05-16,Cosmetics
C-3787,CN,Non-Member,50s+,2025-01-07,Confectionery
C-3788,IN,Non-Member,50s+,2024-06-02,Confectionery
C-3789,AU,Non-Member,20s,2023-10-20,Souvenir
C-3790,KR,Silver,50s+,2025-07-16,Honey
C-3791,IN,Non-Member,30s,2025-10-27,Tea
C-3792,TH,Silver,20s,2025-08-15,Tea
C-3793,CN,Non-Member,50s+,2023-06-08,Liquor
C-3794,PH,Silver,30s,2025-05-29,Cosmetics
C-3795,CN,Gold,50s+,2025-12-27,Souvenir
C-3796,CN,Non-Member,40s,2024-08-27,Liquor
C-3797,NZ,Gold,30s,2024-05-01,Confectionery
C-3798,JP,Silver,40s,2023-08-15,Confectionery
C-3799,CN,Gold,40s,2025-05-14,Liquor
C-3800,IN,Non-Member,40s,2023-09-03,Souvenir
C-3801,NZ,Gold,30s,2023-07-22,Honey
C-3802,US,Non-Member,30s,2023-07-14,Apparel
C-3803,NZ,Non-Member,30s,2024-08-19,Souvenir
C-3804,SG,Gold,50s+,2023-12-01,Cosmetics
C-3805,NZ,Non-Member,50s+,2024-05-14,Tea
C-3806,SG,Non-Member,40s,2025-01-12,Tea
C-3807,AU,Silver,50s+,2023-06-24,Confectionery
C-3808,TH,Non-Member,20s,2025-02-13,Cosmetics
C-3809,CN,Non-Member,20s,2024-03-18,Cosmetics
C-3810,US,Gold,30s,2025-04-11,Indigenous
C-3811,NZ,Non-Member,20s,2023-12-28,Confectionery
C-3812,US,Non-Member,40s,2023-04-28,Apparel
C-3813,SG,Non-Member,20s,2025-07-28,Confectionery
C-3814,GB,Non-Member,30s,2023-11-11,Indigenous
C-3815,AU,Gold,20s,2024-01-07,Liquor
C-3816,JP,Non-Member,20s,2024-02-24,Cosmetics
C-3817,GB,Non-Member,50s+,2023-06-04,Tea
C-3818,TH,Silver,40s,2025-11-09,Tea
C-3819,JP,Diamond,30s,2025-09-28,Confectionery
C-3820,AU,Non-Member,40s,2024-09-15,Confectionery
C-3821,GB,Gold,40s,2025-10-01,Tea
C-3822,TH,Silver,30s,2025-12-21,Souvenir
C-3823,CA,Non-Member,50s+,2024-08-21,Apparel
C-3824,CN,Silver,20s,2024-09-22,Cosmetics
C-3825,CN,Gold,50s+,2025-09-24,Confectionery
C-3826,CN,Silver,20s,2024-04-25,Souvenir
C-3827,GB,Non-Member,50s+,2025-09-08,Tea
C-3828,CN,Non-Member,30s,2026-02-07,Souvenir
C-3829,US,Non-Member,20s,2023-10-01,Apparel
C-3830,AU,Non-Member,40s,2025-01-06,Liquor
C-3831,AU,Non-Member,50s+,2023-10-22,Confectionery
C-3832,US,Non-Member,30s,2024-10-09,Apparel
C-3833,IN,Silver,30s,2024-02-05,Souvenir
C-3834,CN,Non-Member,20s,2025-11-21,Liquor
C-3835,PH,Non-Member,40s,2024-12-24,Souvenir
C-3836,US,Silver,40s,2026-03-11,Souvenir
C-3837,US,Silver,50s+,2025-10-23,Apparel
C-3838,CN,Diamond,40s,2023-10-27,Cosmetics
C-3839,NZ,Silver,30s,2026-02-25,Souvenir
C-3840,AU,Non-Member,50s+,2023-06-30,Souvenir
C-3841,IN,Gold,50s+,2025-06-17,Confectionery
C-3842,GB,Silver,20s,2025-09-06,Tea
C-3843,KR,Silver,40s,2025-12-10,Liquor
C-3844,NZ,Non-Member,40s,2023-12-31,Tea
C-3845,GB,Non-Member,40s,2025-11-19,Indigenous
C-3846,CN,Non-Member,30s,2025-09-12,Confectionery
C-3847,AU,Non-Member,50s+,2025-06-07,Confectionery
C-3848,CN,Silver,30s,2025-04-19,Souvenir
