Trans_ID,Line_No,Product_SKU,Category,Quantity,Unit_Price,Line_Amount,Line_Cost,Gross_Profit,Promo_ID
T-04580,1,SKU-018,Liquor,1,115.0,115.0,63.25,51.75,
T-04581,1,SKU-024,Liquor,5,100.0,500.0,275.0,225.0,
T-04581,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04582,1,SKU-089,Honey,4,90.0,360.0,162.0,198.0,
T-04583,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04584,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-04584,2,SKU-035,Jewellery,1,120.0,120.0,48.0,72.0,
T-04585,1,SKU-064,Confectionery,5,7.0,35.0,17.5,17.5,
T-04586,1,SKU-054,Souvenir,4,18.0,72.0,25.2,46.8,
T-04587,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04588,1,SKU-059,Confectionery,4,22.0,88.0,44.0,44.0,
T-04588,2,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04588,3,SKU-008,Cosmetics,2,9.0,18.0,7.2,10.8,
T-04588,4,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-04589,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04589,2,SKU-086,Apparel,2,27.0,54.0,21.6,32.4,
T-04589,3,SKU-084,Apparel,3,100.0,300.0,120.0,180.0,
T-04590,1,SKU-074,Confectionery,5,27.0,135.0,67.5,67.5,
T-04590,2,SKU-095,Indigenous,5,28.0,140.0,42.0,98.0,
T-04590,3,SKU-050,Souvenir,5,10.0,50.0,17.5,32.5,
T-04591,1,SKU-074,Confectionery,1,27.0,27.0,13.5,13.5,
T-04591,2,SKU-058,Confectionery,1,16.0,16.0,8.0,8.0,
T-04591,3,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04591,4,SKU-054,Souvenir,4,18.0,72.0,25.2,46.8,
T-04592,1,SKU-010,Cosmetics,2,10.0,20.0,8.0,12.0,
T-04593,1,SKU-052,Souvenir,5,18.0,90.0,31.5,58.5,
T-04594,1,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-04594,2,SKU-027,Liquor,5,210.0,1050.0,577.5,472.5,
T-04595,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04596,1,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-04597,1,SKU-090,Honey,1,170.0,170.0,76.5,93.5,
T-04598,1,SKU-001,Cosmetics,4,8.0,32.0,12.8,19.2,
T-04598,2,SKU-078,Apparel,4,28.0,112.0,44.8,67.2,
T-04598,3,SKU-041,Jewellery,2,90.0,180.0,72.0,108.0,
T-04599,1,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-04599,2,SKU-092,Honey,4,75.0,300.0,135.0,165.0,
T-04599,3,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04600,1,SKU-021,Liquor,4,999.0,3996.0,2197.8,1798.2,
T-04600,2,SKU-049,Souvenir,4,25.0,100.0,35.0,65.0,
T-04601,1,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-04601,2,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-04602,1,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-04603,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04603,2,SKU-035,Jewellery,1,120.0,120.0,48.0,72.0,
T-04603,3,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-04604,1,SKU-100,Indigenous,2,14.0,28.0,8.4,19.6,
T-04605,1,SKU-053,Souvenir,5,45.0,225.0,78.75,146.25,
T-04605,2,SKU-105,Indigenous,5,48.0,240.0,72.0,168.0,
T-04605,3,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04605,4,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04606,1,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-04606,2,SKU-025,Liquor,5,62.0,310.0,170.5,139.5,
T-04607,1,SKU-070,Confectionery,1,12.0,12.0,6.0,6.0,
T-04607,2,SKU-040,Jewellery,5,75.0,375.0,150.0,225.0,
T-04607,3,SKU-015,Cosmetics,4,11.0,44.0,17.6,26.4,
T-04608,1,SKU-067,Confectionery,2,22.0,44.0,22.0,22.0,
T-04608,2,SKU-020,Liquor,2,120.0,240.0,132.0,108.0,
T-04609,1,SKU-020,Liquor,4,120.0,480.0,264.0,216.0,
T-04610,1,SKU-021,Liquor,3,999.0,2997.0,1648.35,1348.65,
T-04610,2,SKU-035,Jewellery,1,120.0,120.0,48.0,72.0,
T-04610,3,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-04611,1,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-04612,1,SKU-048,Souvenir,3,20.0,60.0,21.0,39.0,
T-04613,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04613,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04613,3,SKU-009,Cosmetics,1,45.0,45.0,18.0,27.0,
T-04614,1,SKU-067,Confectionery,1,22.0,22.0,11.0,11.0,
T-04614,2,SKU-012,Cosmetics,3,12.0,36.0,14.4,21.6,
T-04614,3,SKU-053,Souvenir,2,45.0,90.0,31.5,58.5,
T-04614,4,SKU-029,Liquor,4,45.0,180.0,99.0,81.0,
T-04615,1,SKU-084,Apparel,4,100.0,400.0,160.0,240.0,
T-04615,2,SKU-011,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04616,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04617,1,SKU-015,Cosmetics,1,11.0,11.0,4.4,6.6,
T-04618,1,SKU-035,Jewellery,1,120.0,120.0,48.0,72.0,
T-04619,1,SKU-108,Tea,4,62.0,248.0,99.2,148.8,
T-04620,1,SKU-060,Confectionery,5,7.0,35.0,17.5,17.5,
T-04621,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04621,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04621,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04621,4,SKU-005,Cosmetics,3,9.0,27.0,10.8,16.2,
T-04622,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-04622,2,SKU-088,Honey,4,60.0,240.0,108.0,132.0,
T-04623,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04623,2,SKU-001,Cosmetics,2,8.0,16.0,6.4,9.6,
T-04624,1,SKU-093,Honey,2,35.0,70.0,31.5,38.5,
T-04624,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04625,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04626,1,SKU-002,Cosmetics,1,12.0,12.0,4.8,7.2,
T-04627,1,SKU-047,Souvenir,2,9.0,18.0,6.3,11.7,
T-04628,1,SKU-006,Cosmetics,4,22.0,88.0,35.2,52.8,
T-04628,2,SKU-004,Cosmetics,3,60.0,180.0,72.0,108.0,
T-04629,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04629,2,SKU-005,Cosmetics,2,9.0,18.0,7.2,10.8,
T-04630,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04631,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04632,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-04633,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04634,1,SKU-072,Confectionery,1,35.0,35.0,17.5,17.5,
T-04634,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04634,3,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04635,1,SKU-071,Confectionery,1,22.0,22.0,11.0,11.0,
T-04635,2,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-04636,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-04637,1,SKU-102,Indigenous,4,9.0,36.0,10.8,25.2,
T-04637,2,SKU-005,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04637,3,SKU-056,Souvenir,3,18.0,54.0,18.9,35.1,
T-04638,1,SKU-075,Confectionery,1,36.0,36.0,18.0,18.0,
T-04639,1,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-04640,1,SKU-008,Cosmetics,1,9.0,9.0,3.6,5.4,
T-04640,2,SKU-063,Confectionery,1,7.0,7.0,3.5,3.5,
T-04640,3,SKU-001,Cosmetics,2,8.0,16.0,6.4,9.6,
T-04641,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04641,2,SKU-053,Souvenir,4,45.0,180.0,63.0,117.0,
T-04641,3,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04642,1,SKU-098,Indigenous,5,25.0,125.0,37.5,87.5,
T-04642,2,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-04642,3,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-04643,1,SKU-091,Honey,3,55.0,165.0,74.25,90.75,
T-04643,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04644,1,SKU-098,Indigenous,3,25.0,75.0,22.5,52.5,
T-04645,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04646,1,SKU-043,Jewellery,4,110.0,440.0,176.0,264.0,
T-04646,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04646,3,SKU-104,Indigenous,2,22.0,44.0,13.2,30.8,
T-04647,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04648,1,SKU-101,Indigenous,1,24.0,24.0,7.2,16.8,
T-04649,1,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-04649,2,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04650,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04650,2,SKU-069,Confectionery,2,27.0,54.0,27.0,27.0,
T-04650,3,SKU-011,Cosmetics,1,9.0,9.0,3.6,5.4,
T-04651,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04651,2,SKU-085,Apparel,1,18.0,18.0,7.2,10.8,
T-04652,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04653,1,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-04653,2,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-04653,3,SKU-024,Liquor,3,100.0,300.0,165.0,135.0,
T-04653,4,SKU-051,Souvenir,4,18.0,72.0,25.2,46.8,
T-04654,1,SKU-056,Souvenir,2,18.0,36.0,12.6,23.4,
T-04654,2,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-04655,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04656,1,SKU-087,Honey,2,45.0,90.0,40.5,49.5,
T-04656,2,SKU-052,Souvenir,2,18.0,36.0,12.6,23.4,
T-04657,1,SKU-051,Souvenir,3,18.0,54.0,18.9,35.1,
T-04658,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04658,2,SKU-074,Confectionery,1,27.0,27.0,13.5,13.5,
T-04659,1,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-04660,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04661,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-04662,1,SKU-051,Souvenir,3,18.0,54.0,18.9,35.1,
T-04662,2,SKU-001,Cosmetics,2,8.0,16.0,6.4,9.6,
T-04663,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04663,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04663,3,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-04663,4,SKU-092,Honey,3,75.0,225.0,101.25,123.75,
T-04664,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04664,2,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-04665,1,SKU-079,Apparel,2,40.0,80.0,32.0,48.0,
T-04666,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04666,2,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04666,3,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04667,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04667,2,SKU-090,Honey,4,170.0,680.0,306.0,374.0,
T-04668,1,SKU-036,Jewellery,4,220.0,880.0,352.0,528.0,
T-04668,2,SKU-024,Liquor,1,100.0,100.0,55.0,45.0,
T-04668,3,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04669,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04670,1,SKU-095,Indigenous,4,28.0,112.0,33.6,78.4,
T-04670,2,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04671,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04672,1,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-04673,1,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-04674,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04675,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04676,1,SKU-056,Souvenir,2,18.0,36.0,12.6,23.4,
T-04677,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-04678,1,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-04679,1,SKU-021,Liquor,3,999.0,2997.0,1648.35,1348.65,
T-04679,2,SKU-053,Souvenir,4,45.0,180.0,63.0,117.0,
T-04680,1,SKU-108,Tea,4,62.0,248.0,99.2,148.8,
T-04680,2,SKU-066,Confectionery,1,7.0,7.0,3.5,3.5,
T-04681,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04682,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04682,2,SKU-092,Honey,3,75.0,225.0,101.25,123.75,
T-04683,1,SKU-060,Confectionery,4,7.0,28.0,14.0,14.0,
T-04683,2,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-04684,1,SKU-022,Liquor,4,40.0,160.0,88.0,72.0,
T-04685,1,SKU-089,Honey,4,90.0,360.0,162.0,198.0,
T-04685,2,SKU-027,Liquor,5,210.0,1050.0,577.5,472.5,
T-04686,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04687,1,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-04688,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-04689,1,SKU-077,Confectionery,1,17.0,17.0,8.5,8.5,
T-04690,1,SKU-010,Cosmetics,1,10.0,10.0,4.0,6.0,
T-04690,2,SKU-009,Cosmetics,2,45.0,90.0,36.0,54.0,
T-04691,1,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-04691,2,SKU-074,Confectionery,1,27.0,27.0,13.5,13.5,
T-04691,3,SKU-039,Jewellery,3,55.0,165.0,66.0,99.0,
T-04692,1,SKU-059,Confectionery,1,22.0,22.0,11.0,11.0,
T-04692,2,SKU-086,Apparel,3,27.0,81.0,32.4,48.6,
T-04693,1,SKU-078,Apparel,1,28.0,28.0,11.2,16.8,
T-04693,2,SKU-107,Tea,5,42.0,210.0,84.0,126.0,
T-04693,3,SKU-099,Indigenous,1,55.0,55.0,16.5,38.5,
T-04693,4,SKU-006,Cosmetics,2,22.0,44.0,17.6,26.4,
T-04694,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-04694,2,SKU-015,Cosmetics,2,11.0,22.0,8.8,13.2,
T-04694,3,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-04695,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-04696,1,SKU-088,Honey,1,60.0,60.0,27.0,33.0,
T-04696,2,SKU-103,Indigenous,5,18.0,90.0,27.0,63.0,
T-04696,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04697,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04697,2,SKU-034,Jewellery,5,85.0,425.0,170.0,255.0,
T-04698,1,SKU-002,Cosmetics,1,12.0,12.0,4.8,7.2,
T-04699,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04700,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04700,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04701,1,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-04702,1,SKU-076,Confectionery,1,11.0,11.0,5.5,5.5,
T-04702,2,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04702,3,SKU-048,Souvenir,5,20.0,100.0,35.0,65.0,
T-04703,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04703,2,SKU-059,Confectionery,2,22.0,44.0,22.0,22.0,
T-04703,3,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04704,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04704,2,SKU-101,Indigenous,1,24.0,24.0,7.2,16.8,
T-04705,1,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-04706,1,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04706,2,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04707,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-04708,1,SKU-033,Liquor,2,52.0,104.0,57.2,46.8,
T-04708,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04709,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04709,2,SKU-021,Liquor,1,999.0,999.0,549.45,449.55,
T-04710,1,SKU-043,Jewellery,1,110.0,110.0,44.0,66.0,
T-04711,1,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04711,2,SKU-077,Confectionery,4,17.0,68.0,34.0,34.0,
T-04712,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04712,2,SKU-028,Liquor,2,42.0,84.0,46.2,37.8,
T-04712,3,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-04713,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04714,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04715,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-04716,1,SKU-038,Jewellery,1,38.0,38.0,15.2,22.8,
T-04717,1,SKU-093,Honey,2,35.0,70.0,31.5,38.5,
T-04717,2,SKU-099,Indigenous,1,55.0,55.0,16.5,38.5,
T-04717,3,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-04718,1,SKU-084,Apparel,1,100.0,100.0,40.0,60.0,
T-04718,2,SKU-047,Souvenir,2,9.0,18.0,6.3,11.7,
T-04719,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-04720,1,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-04721,1,SKU-056,Souvenir,4,18.0,72.0,25.2,46.8,
T-04721,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04721,3,SKU-014,Cosmetics,3,27.0,81.0,32.4,48.6,
T-04722,1,SKU-096,Indigenous,1,55.0,55.0,16.5,38.5,
T-04723,1,SKU-010,Cosmetics,3,10.0,30.0,12.0,18.0,
T-04723,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04724,1,SKU-091,Honey,4,55.0,220.0,99.0,121.0,
T-04724,2,SKU-014,Cosmetics,2,27.0,54.0,21.6,32.4,
T-04724,3,SKU-006,Cosmetics,4,22.0,88.0,35.2,52.8,
T-04724,4,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04725,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04726,1,SKU-084,Apparel,2,100.0,200.0,80.0,120.0,
T-04727,1,SKU-056,Souvenir,5,18.0,90.0,31.5,58.5,
T-04728,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04728,2,SKU-052,Souvenir,4,18.0,72.0,25.2,46.8,
T-04729,1,SKU-008,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04729,2,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-04730,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04731,1,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-04732,1,SKU-046,Souvenir,3,12.0,36.0,12.6,23.4,
T-04732,2,SKU-062,Confectionery,3,7.0,21.0,10.5,10.5,
T-04733,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04733,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04733,3,SKU-024,Liquor,3,100.0,300.0,165.0,135.0,
T-04733,4,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04734,1,SKU-068,Confectionery,1,22.0,22.0,11.0,11.0,
T-04734,2,SKU-022,Liquor,2,40.0,80.0,44.0,36.0,
T-04735,1,SKU-068,Confectionery,2,22.0,44.0,22.0,22.0,
T-04735,2,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-04735,3,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04735,4,SKU-012,Cosmetics,2,12.0,24.0,9.6,14.4,
T-04736,1,SKU-108,Tea,4,62.0,248.0,99.2,148.8,
T-04736,2,SKU-001,Cosmetics,5,8.0,40.0,16.0,24.0,
T-04737,1,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-04738,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04738,2,SKU-094,Honey,1,45.0,45.0,20.25,24.75,
T-04739,1,SKU-095,Indigenous,3,28.0,84.0,25.2,58.8,
T-04740,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04741,1,SKU-085,Apparel,3,18.0,54.0,21.6,32.4,
T-04742,1,SKU-003,Cosmetics,2,36.0,72.0,28.8,43.2,
T-04743,1,SKU-003,Cosmetics,5,36.0,180.0,72.0,108.0,
T-04743,2,SKU-005,Cosmetics,5,9.0,45.0,18.0,27.0,
T-04744,1,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-04744,2,SKU-004,Cosmetics,1,60.0,60.0,24.0,36.0,
T-04744,3,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-04745,1,SKU-021,Liquor,1,999.0,999.0,549.45,449.55,
T-04745,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04745,3,SKU-061,Confectionery,2,7.0,14.0,7.0,7.0,
T-04746,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04746,2,SKU-084,Apparel,1,100.0,100.0,40.0,60.0,
T-04747,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04748,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04748,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04749,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04749,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04749,3,SKU-002,Cosmetics,2,12.0,24.0,9.6,14.4,
T-04750,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04751,1,SKU-001,Cosmetics,2,8.0,16.0,6.4,9.6,
T-04751,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04751,3,SKU-072,Confectionery,1,35.0,35.0,17.5,17.5,
T-04752,1,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-04753,1,SKU-037,Jewellery,2,520.0,1040.0,416.0,624.0,
T-04753,2,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-04753,3,SKU-101,Indigenous,5,24.0,120.0,36.0,84.0,
T-04754,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-04754,2,SKU-098,Indigenous,1,25.0,25.0,7.5,17.5,
T-04754,3,SKU-068,Confectionery,1,22.0,22.0,11.0,11.0,
T-04754,4,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-04755,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04756,1,SKU-053,Souvenir,5,45.0,225.0,78.75,146.25,
T-04756,2,SKU-060,Confectionery,2,7.0,14.0,7.0,7.0,
T-04757,1,SKU-071,Confectionery,1,22.0,22.0,11.0,11.0,
T-04757,2,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04758,1,SKU-035,Jewellery,1,120.0,120.0,48.0,72.0,
T-04758,2,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-04759,1,SKU-094,Honey,2,45.0,90.0,40.5,49.5,
T-04760,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04761,1,SKU-020,Liquor,3,120.0,360.0,198.0,162.0,
T-04762,1,SKU-070,Confectionery,3,12.0,36.0,18.0,18.0,
T-04762,2,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04763,1,SKU-002,Cosmetics,2,12.0,24.0,9.6,14.4,
T-04764,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04764,2,SKU-021,Liquor,1,999.0,999.0,549.45,449.55,
T-04764,3,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04765,1,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-04766,1,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-04766,2,SKU-077,Confectionery,1,17.0,17.0,8.5,8.5,
T-04766,3,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-04767,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04767,2,SKU-023,Liquor,1,55.0,55.0,30.25,24.75,
T-04768,1,SKU-042,Jewellery,1,65.0,65.0,26.0,39.0,
T-04768,2,SKU-039,Jewellery,1,55.0,55.0,22.0,33.0,
T-04768,3,SKU-026,Liquor,1,88.0,88.0,48.4,39.6,
T-04769,1,SKU-039,Jewellery,1,55.0,55.0,22.0,33.0,
T-04769,2,SKU-098,Indigenous,4,25.0,100.0,30.0,70.0,
T-04770,1,SKU-053,Souvenir,2,45.0,90.0,31.5,58.5,
T-04771,1,SKU-063,Confectionery,3,7.0,21.0,10.5,10.5,
T-04771,2,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-04771,3,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04771,4,SKU-055,Souvenir,3,45.0,135.0,47.25,87.75,
T-04772,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04772,2,SKU-098,Indigenous,1,25.0,25.0,7.5,17.5,
T-04772,3,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04773,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04773,2,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04773,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04774,1,SKU-010,Cosmetics,1,10.0,10.0,4.0,6.0,
T-04775,1,SKU-002,Cosmetics,4,12.0,48.0,19.2,28.8,
T-04776,1,SKU-016,Cosmetics,1,42.0,42.0,16.8,25.2,
T-04776,2,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-04777,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04777,2,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
