flight_no,airline,destination,departure_time,flight_status
UA839,United Airlines,Los Angeles,2024-11-07 20:56:00,On Time
EK413,Emirates,Dubai,2024-11-07 21:06:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-08 07:28:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-08 07:56:00,On Time
5J32,Cebu Pacific,Manila,2024-11-08 07:57:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-08 08:48:00,On Time
MU502,China Eastern,Shanghai,2024-11-08 09:12:00,On Time
PR211,Philippine Airlines,Manila,2024-11-08 09:34:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-08 09:42:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-08 09:59:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-08 10:29:00,Cancelled
KE601,Korean Air,Seoul,2024-11-08 11:34:00,On Time
QF7,Qantas,Los Angeles,2024-11-08 11:56:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-08 15:50:00,On Time
QF1,Qantas,Singapore,2024-11-08 16:28:00,On Time
QR007,Qatar Airways,Doha,2024-11-08 20:40:00,Delayed
EK413,Emirates,Dubai,2024-11-08 21:14:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-09 07:32:00,On Time
TR13,Scoot,Singapore,2024-11-09 07:45:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-09 07:56:00,Delayed
TG476,Thai Airways,Bangkok,2024-11-09 09:02:00,On Time
MU502,China Eastern,Shanghai,2024-11-09 09:14:00,On Time
PR211,Philippine Airlines,Manila,2024-11-09 09:30:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-09 09:47:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-09 10:02:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-09 10:26:00,On Time
NH880,ANA,Tokyo,2024-11-09 11:13:00,On Time
KE601,Korean Air,Seoul,2024-11-09 11:33:00,On Time
QF7,Qantas,Los Angeles,2024-11-09 11:57:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-09 13:28:00,On Time
QF1,Qantas,Singapore,2024-11-09 16:30:00,Delayed
UA839,United Airlines,Los Angeles,2024-11-09 21:01:00,On Time
EK413,Emirates,Dubai,2024-11-09 21:05:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-10 07:28:00,On Time
5J32,Cebu Pacific,Manila,2024-11-10 07:55:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-10 07:59:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-10 08:44:00,On Time
TG476,Thai Airways,Bangkok,2024-11-10 08:59:00,On Time
MU502,China Eastern,Shanghai,2024-11-10 09:20:00,Delayed
PR211,Philippine Airlines,Manila,2024-11-10 09:27:00,Delayed
OZ602,Asiana Airlines,Seoul,2024-11-10 09:45:00,On Time
CA781,Air China,Beijing,2024-11-10 10:03:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-10 10:04:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-10 10:28:00,On Time
NH880,ANA,Tokyo,2024-11-10 11:19:00,On Time
KE601,Korean Air,Seoul,2024-11-10 11:28:00,On Time
QF7,Qantas,Los Angeles,2024-11-10 12:00:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-10 13:27:00,Delayed
CX103,Cathay Pacific,Hong Kong,2024-11-10 15:45:00,On Time
QF1,Qantas,Singapore,2024-11-10 16:31:00,On Time
QR007,Qatar Airways,Doha,2024-11-10 20:49:00,On Time
UA839,United Airlines,Los Angeles,2024-11-10 20:55:00,On Time
EK413,Emirates,Dubai,2024-11-10 21:13:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-11 07:31:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-11 08:04:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-11 08:47:00,On Time
TG476,Thai Airways,Bangkok,2024-11-11 09:01:00,On Time
MU502,China Eastern,Shanghai,2024-11-11 09:15:00,On Time
PR211,Philippine Airlines,Manila,2024-11-11 09:32:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-11 09:40:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-11 09:57:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-11 10:33:00,On Time
KE601,Korean Air,Seoul,2024-11-11 11:27:00,On Time
QF7,Qantas,Los Angeles,2024-11-11 11:50:00,Delayed
SQ213,Singapore Airlines,Singapore,2024-11-11 13:26:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-11 15:40:00,On Time
QF1,Qantas,Singapore,2024-11-11 16:27:00,On Time
QR007,Qatar Airways,Doha,2024-11-11 20:41:00,On Time
EK413,Emirates,Dubai,2024-11-11 21:05:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-12 07:32:00,Delayed
TR13,Scoot,Singapore,2024-11-12 07:42:00,On Time
5J32,Cebu Pacific,Manila,2024-11-12 07:56:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-12 08:02:00,Delayed
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-12 08:42:00,On Time
MU502,China Eastern,Shanghai,2024-11-12 09:18:00,On Time
CA781,Air China,Beijing,2024-11-12 10:00:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-12 10:04:00,Delayed
CX101,Cathay Pacific,Hong Kong,2024-11-12 10:33:00,On Time
NH880,ANA,Tokyo,2024-11-12 11:12:00,On Time
KE601,Korean Air,Seoul,2024-11-12 11:29:00,On Time
QF7,Qantas,Los Angeles,2024-11-12 11:55:00,On Time
QF1,Qantas,Singapore,2024-11-12 16:26:00,Delayed
UA839,United Airlines,Los Angeles,2024-11-12 21:04:00,On Time
EK413,Emirates,Dubai,2024-11-12 21:05:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-13 07:31:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-13 07:58:00,On Time
TG476,Thai Airways,Bangkok,2024-11-13 08:58:00,On Time
MU502,China Eastern,Shanghai,2024-11-13 09:15:00,On Time
PR211,Philippine Airlines,Manila,2024-11-13 09:26:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-13 09:46:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-13 09:58:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-13 10:29:00,On Time
KE601,Korean Air,Seoul,2024-11-13 11:34:00,On Time
QF7,Qantas,Los Angeles,2024-11-13 11:52:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-13 13:29:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-13 15:50:00,On Time
QF1,Qantas,Singapore,2024-11-13 16:29:00,On Time
QR007,Qatar Airways,Doha,2024-11-13 20:47:00,Delayed
EK413,Emirates,Dubai,2024-11-13 21:06:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-14 07:31:00,Delayed
TR13,Scoot,Singapore,2024-11-14 07:40:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-14 08:03:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-14 08:41:00,On Time
TG476,Thai Airways,Bangkok,2024-11-14 09:03:00,Delayed
MU502,China Eastern,Shanghai,2024-11-14 09:19:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-14 09:56:00,On Time
CA781,Air China,Beijing,2024-11-14 10:04:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-14 10:32:00,Delayed
NH880,ANA,Tokyo,2024-11-14 11:12:00,On Time
KE601,Korean Air,Seoul,2024-11-14 11:28:00,On Time
QF7,Qantas,Los Angeles,2024-11-14 12:00:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-14 13:32:00,On Time
QF1,Qantas,Singapore,2024-11-14 16:29:00,On Time
UA839,United Airlines,Los Angeles,2024-11-14 20:59:00,On Time
EK413,Emirates,Dubai,2024-11-14 21:09:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-15 07:30:00,Delayed
5J32,Cebu Pacific,Manila,2024-11-15 07:56:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-15 07:58:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-15 08:47:00,On Time
MU502,China Eastern,Shanghai,2024-11-15 09:14:00,On Time
PR211,Philippine Airlines,Manila,2024-11-15 09:25:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-15 09:40:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-15 09:56:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-15 10:28:00,On Time
KE601,Korean Air,Seoul,2024-11-15 11:32:00,On Time
QF7,Qantas,Los Angeles,2024-11-15 11:58:00,Delayed
CX103,Cathay Pacific,Hong Kong,2024-11-15 15:42:00,On Time
QF1,Qantas,Singapore,2024-11-15 16:32:00,On Time
QR007,Qatar Airways,Doha,2024-11-15 20:45:00,On Time
EK413,Emirates,Dubai,2024-11-15 21:14:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-16 07:33:00,Delayed
TR13,Scoot,Singapore,2024-11-16 07:40:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-16 08:04:00,Delayed
TG476,Thai Airways,Bangkok,2024-11-16 09:01:00,On Time
MU502,China Eastern,Shanghai,2024-11-16 09:15:00,On Time
PR211,Philippine Airlines,Manila,2024-11-16 09:29:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-16 09:40:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-16 10:02:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-16 10:34:00,On Time
NH880,ANA,Tokyo,2024-11-16 11:20:00,On Time
KE601,Korean Air,Seoul,2024-11-16 11:34:00,On Time
QF7,Qantas,Los Angeles,2024-11-16 11:57:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-16 13:29:00,On Time
QF1,Qantas,Singapore,2024-11-16 16:32:00,On Time
UA839,United Airlines,Los Angeles,2024-11-16 21:00:00,On Time
EK413,Emirates,Dubai,2024-11-16 21:08:00,Delayed
GA715,Garuda Indonesia,Bali,2024-11-17 07:34:00,On Time
5J32,Cebu Pacific,Manila,2024-11-17 08:01:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-17 08:01:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-17 08:47:00,On Time
TG476,Thai Airways,Bangkok,2024-11-17 09:01:00,On Time
MU502,China Eastern,Shanghai,2024-11-17 09:13:00,Cancelled
PR211,Philippine Airlines,Manila,2024-11-17 09:34:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-17 09:42:00,On Time
CA781,Air China,Beijing,2024-11-17 09:58:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-17 09:58:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-17 10:32:00,On Time
NH880,ANA,Tokyo,2024-11-17 11:10:00,On Time
KE601,Korean Air,Seoul,2024-11-17 11:25:00,Delayed
QF7,Qantas,Los Angeles,2024-11-17 11:53:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-17 13:28:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-17 15:42:00,Delayed
QF1,Qantas,Singapore,2024-11-17 16:28:00,On Time
QR007,Qatar Airways,Doha,2024-11-17 20:48:00,On Time
UA839,United Airlines,Los Angeles,2024-11-17 20:56:00,On Time
EK413,Emirates,Dubai,2024-11-17 21:12:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-18 07:29:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-18 08:00:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-18 08:45:00,On Time
TG476,Thai Airways,Bangkok,2024-11-18 08:59:00,On Time
MU502,China Eastern,Shanghai,2024-11-18 09:13:00,On Time
PR211,Philippine Airlines,Manila,2024-11-18 09:34:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-18 09:50:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-18 10:00:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-18 10:26:00,On Time
KE601,Korean Air,Seoul,2024-11-18 11:28:00,On Time
QF7,Qantas,Los Angeles,2024-11-18 11:53:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-18 13:26:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-18 15:50:00,On Time
QF1,Qantas,Singapore,2024-11-18 16:32:00,On Time
QR007,Qatar Airways,Doha,2024-11-18 20:46:00,Delayed
EK413,Emirates,Dubai,2024-11-18 21:07:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-19 07:33:00,Delayed
TR13,Scoot,Singapore,2024-11-19 07:47:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-19 07:59:00,On Time
5J32,Cebu Pacific,Manila,2024-11-19 08:02:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-19 08:43:00,Delayed
MU502,China Eastern,Shanghai,2024-11-19 09:10:00,On Time
CA781,Air China,Beijing,2024-11-19 10:04:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-19 10:05:00,Delayed
CX101,Cathay Pacific,Hong Kong,2024-11-19 10:25:00,On Time
NH880,ANA,Tokyo,2024-11-19 11:19:00,Delayed
KE601,Korean Air,Seoul,2024-11-19 11:31:00,Delayed
QF7,Qantas,Los Angeles,2024-11-19 11:56:00,Cancelled
QF1,Qantas,Singapore,2024-11-19 16:32:00,Delayed
UA839,United Airlines,Los Angeles,2024-11-19 21:01:00,On Time
EK413,Emirates,Dubai,2024-11-19 21:11:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-20 07:35:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-20 07:59:00,On Time
TG476,Thai Airways,Bangkok,2024-11-20 09:00:00,On Time
MU502,China Eastern,Shanghai,2024-11-20 09:15:00,On Time
PR211,Philippine Airlines,Manila,2024-11-20 09:26:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-20 09:41:00,Delayed
JL771,Japan Airlines,Tokyo,2024-11-20 09:59:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-20 10:26:00,On Time
KE601,Korean Air,Seoul,2024-11-20 11:25:00,On Time
QF7,Qantas,Los Angeles,2024-11-20 11:55:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-20 13:30:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-20 15:43:00,On Time
QF1,Qantas,Singapore,2024-11-20 16:27:00,Delayed
QR007,Qatar Airways,Doha,2024-11-20 20:47:00,Delayed
EK413,Emirates,Dubai,2024-11-20 21:07:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-21 07:29:00,On Time
TR13,Scoot,Singapore,2024-11-21 07:41:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-21 08:01:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-21 08:44:00,On Time
TG476,Thai Airways,Bangkok,2024-11-21 08:58:00,On Time
MU502,China Eastern,Shanghai,2024-11-21 09:13:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-21 09:56:00,On Time
CA781,Air China,Beijing,2024-11-21 09:59:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-21 10:34:00,On Time
NH880,ANA,Tokyo,2024-11-21 11:13:00,On Time
KE601,Korean Air,Seoul,2024-11-21 11:25:00,On Time
QF7,Qantas,Los Angeles,2024-11-21 11:56:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-21 13:30:00,On Time
QF1,Qantas,Singapore,2024-11-21 16:26:00,On Time
UA839,United Airlines,Los Angeles,2024-11-21 21:05:00,On Time
EK413,Emirates,Dubai,2024-11-21 21:09:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-22 07:27:00,Delayed
SQ211,Singapore Airlines,Singapore,2024-11-22 07:55:00,On Time
5J32,Cebu Pacific,Manila,2024-11-22 08:02:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-22 08:45:00,On Time
MU502,China Eastern,Shanghai,2024-11-22 09:10:00,On Time
PR211,Philippine Airlines,Manila,2024-11-22 09:32:00,Delayed
OZ602,Asiana Airlines,Seoul,2024-11-22 09:41:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-22 09:56:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-22 10:29:00,On Time
KE601,Korean Air,Seoul,2024-11-22 11:35:00,On Time
QF7,Qantas,Los Angeles,2024-11-22 11:51:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-22 15:45:00,On Time
QF1,Qantas,Singapore,2024-11-22 16:29:00,On Time
QR007,Qatar Airways,Doha,2024-11-22 20:44:00,On Time
EK413,Emirates,Dubai,2024-11-22 21:06:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-23 07:29:00,On Time
TR13,Scoot,Singapore,2024-11-23 07:50:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-23 08:03:00,On Time
TG476,Thai Airways,Bangkok,2024-11-23 09:02:00,On Time
MU502,China Eastern,Shanghai,2024-11-23 09:18:00,Delayed
PR211,Philippine Airlines,Manila,2024-11-23 09:25:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-23 09:44:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-23 10:05:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-23 10:25:00,On Time
NH880,ANA,Tokyo,2024-11-23 11:11:00,On Time
KE601,Korean Air,Seoul,2024-11-23 11:30:00,On Time
QF7,Qantas,Los Angeles,2024-11-23 11:57:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-23 13:27:00,Delayed
QF1,Qantas,Singapore,2024-11-23 16:25:00,On Time
UA839,United Airlines,Los Angeles,2024-11-23 20:55:00,Delayed
EK413,Emirates,Dubai,2024-11-23 21:06:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-24 07:34:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-24 07:55:00,On Time
5J32,Cebu Pacific,Manila,2024-11-24 07:55:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-24 08:43:00,Delayed
TG476,Thai Airways,Bangkok,2024-11-24 09:04:00,On Time
MU502,China Eastern,Shanghai,2024-11-24 09:11:00,On Time
PR211,Philippine Airlines,Manila,2024-11-24 09:29:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-24 09:43:00,On Time
CA781,Air China,Beijing,2024-11-24 09:56:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-24 09:57:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-24 10:27:00,On Time
NH880,ANA,Tokyo,2024-11-24 11:12:00,On Time
KE601,Korean Air,Seoul,2024-11-24 11:33:00,On Time
QF7,Qantas,Los Angeles,2024-11-24 11:58:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-24 13:31:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-24 15:44:00,On Time
QF1,Qantas,Singapore,2024-11-24 16:27:00,On Time
QR007,Qatar Airways,Doha,2024-11-24 20:40:00,Delayed
UA839,United Airlines,Los Angeles,2024-11-24 21:00:00,On Time
EK413,Emirates,Dubai,2024-11-24 21:15:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-25 07:26:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-25 07:58:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-25 08:42:00,On Time
TG476,Thai Airways,Bangkok,2024-11-25 08:58:00,On Time
MU502,China Eastern,Shanghai,2024-11-25 09:14:00,On Time
PR211,Philippine Airlines,Manila,2024-11-25 09:33:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-25 09:50:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-25 10:01:00,Delayed
CX101,Cathay Pacific,Hong Kong,2024-11-25 10:31:00,Delayed
KE601,Korean Air,Seoul,2024-11-25 11:27:00,On Time
QF7,Qantas,Los Angeles,2024-11-25 11:56:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-25 13:34:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-25 15:41:00,On Time
QF1,Qantas,Singapore,2024-11-25 16:34:00,On Time
QR007,Qatar Airways,Doha,2024-11-25 20:50:00,On Time
EK413,Emirates,Dubai,2024-11-25 21:10:00,Delayed
GA715,Garuda Indonesia,Bali,2024-11-26 07:32:00,On Time
TR13,Scoot,Singapore,2024-11-26 07:49:00,On Time
5J32,Cebu Pacific,Manila,2024-11-26 07:57:00,Delayed
SQ211,Singapore Airlines,Singapore,2024-11-26 08:01:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-26 08:42:00,On Time
MU502,China Eastern,Shanghai,2024-11-26 09:17:00,On Time
CA781,Air China,Beijing,2024-11-26 09:56:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-26 10:05:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-26 10:32:00,On Time
NH880,ANA,Tokyo,2024-11-26 11:15:00,On Time
KE601,Korean Air,Seoul,2024-11-26 11:30:00,On Time
QF7,Qantas,Los Angeles,2024-11-26 11:51:00,Delayed
QF1,Qantas,Singapore,2024-11-26 16:32:00,On Time
UA839,United Airlines,Los Angeles,2024-11-26 20:59:00,On Time
EK413,Emirates,Dubai,2024-11-26 21:14:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-27 07:32:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-27 08:03:00,On Time
TG476,Thai Airways,Bangkok,2024-11-27 09:02:00,On Time
MU502,China Eastern,Shanghai,2024-11-27 09:20:00,On Time
PR211,Philippine Airlines,Manila,2024-11-27 09:33:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-27 09:49:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-27 09:56:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-27 10:26:00,On Time
KE601,Korean Air,Seoul,2024-11-27 11:35:00,On Time
QF7,Qantas,Los Angeles,2024-11-27 11:57:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-27 13:35:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-27 15:48:00,On Time
QF1,Qantas,Singapore,2024-11-27 16:30:00,On Time
QR007,Qatar Airways,Doha,2024-11-27 20:42:00,On Time
EK413,Emirates,Dubai,2024-11-27 21:15:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-28 07:31:00,On Time
TR13,Scoot,Singapore,2024-11-28 07:42:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-28 08:03:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-28 08:47:00,On Time
TG476,Thai Airways,Bangkok,2024-11-28 08:57:00,On Time
MU502,China Eastern,Shanghai,2024-11-28 09:17:00,On Time
CA781,Air China,Beijing,2024-11-28 09:57:00,Delayed
JL771,Japan Airlines,Tokyo,2024-11-28 09:59:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-28 10:34:00,On Time
NH880,ANA,Tokyo,2024-11-28 11:17:00,On Time
KE601,Korean Air,Seoul,2024-11-28 11:30:00,On Time
QF7,Qantas,Los Angeles,2024-11-28 12:00:00,Delayed
SQ213,Singapore Airlines,Singapore,2024-11-28 13:34:00,On Time
QF1,Qantas,Singapore,2024-11-28 16:32:00,On Time
UA839,United Airlines,Los Angeles,2024-11-28 20:55:00,On Time
EK413,Emirates,Dubai,2024-11-28 21:14:00,On Time
GA715,Garuda Indonesia,Bali,2024-11-29 07:29:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-29 08:02:00,On Time
5J32,Cebu Pacific,Manila,2024-11-29 08:04:00,Cancelled
MH122,Malaysia Airlines,Kuala Lumpur,2024-11-29 08:42:00,On Time
MU502,China Eastern,Shanghai,2024-11-29 09:14:00,On Time
PR211,Philippine Airlines,Manila,2024-11-29 09:33:00,On Time
OZ602,Asiana Airlines,Seoul,2024-11-29 09:40:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-29 09:58:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-29 10:26:00,On Time
KE601,Korean Air,Seoul,2024-11-29 11:35:00,On Time
QF7,Qantas,Los Angeles,2024-11-29 11:50:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-11-29 15:40:00,On Time
QF1,Qantas,Singapore,2024-11-29 16:34:00,On Time
QR007,Qatar Airways,Doha,2024-11-29 20:40:00,On Time
EK413,Emirates,Dubai,2024-11-29 21:11:00,Delayed
GA715,Garuda Indonesia,Bali,2024-11-30 07:34:00,Delayed
TR13,Scoot,Singapore,2024-11-30 07:45:00,On Time
SQ211,Singapore Airlines,Singapore,2024-11-30 07:57:00,On Time
TG476,Thai Airways,Bangkok,2024-11-30 09:01:00,Delayed
MU502,China Eastern,Shanghai,2024-11-30 09:11:00,On Time
PR211,Philippine Airlines,Manila,2024-11-30 09:35:00,Delayed
OZ602,Asiana Airlines,Seoul,2024-11-30 09:43:00,On Time
JL771,Japan Airlines,Tokyo,2024-11-30 09:58:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-11-30 10:33:00,Delayed
NH880,ANA,Tokyo,2024-11-30 11:15:00,On Time
KE601,Korean Air,Seoul,2024-11-30 11:29:00,Delayed
QF7,Qantas,Los Angeles,2024-11-30 11:55:00,On Time
SQ213,Singapore Airlines,Singapore,2024-11-30 13:25:00,Delayed
QF1,Qantas,Singapore,2024-11-30 16:30:00,On Time
UA839,United Airlines,Los Angeles,2024-11-30 20:55:00,Cancelled
EK413,Emirates,Dubai,2024-11-30 21:05:00,On Time
GA715,Garuda Indonesia,Bali,2024-12-01 07:25:00,Delayed
SQ211,Singapore Airlines,Singapore,2024-12-01 08:00:00,Cancelled
5J32,Cebu Pacific,Manila,2024-12-01 08:02:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-12-01 08:44:00,On Time
TG476,Thai Airways,Bangkok,2024-12-01 08:57:00,On Time
MU502,China Eastern,Shanghai,2024-12-01 09:15:00,On Time
PR211,Philippine Airlines,Manila,2024-12-01 09:28:00,On Time
OZ602,Asiana Airlines,Seoul,2024-12-01 09:45:00,On Time
JL771,Japan Airlines,Tokyo,2024-12-01 09:59:00,On Time
CA781,Air China,Beijing,2024-12-01 10:04:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-12-01 10:26:00,On Time
NH880,ANA,Tokyo,2024-12-01 11:10:00,Delayed
KE601,Korean Air,Seoul,2024-12-01 11:25:00,On Time
QF7,Qantas,Los Angeles,2024-12-01 11:50:00,On Time
SQ213,Singapore Airlines,Singapore,2024-12-01 13:27:00,On Time
CX103,Cathay Pacific,Hong Kong,2024-12-01 15:46:00,Delayed
QF1,Qantas,Singapore,2024-12-01 16:35:00,On Time
QR007,Qatar Airways,Doha,2024-12-01 20:49:00,On Time
UA839,United Airlines,Los Angeles,2024-12-01 21:01:00,On Time
EK413,Emirates,Dubai,2024-12-01 21:06:00,On Time
GA715,Garuda Indonesia,Bali,2024-12-02 07:30:00,On Time
SQ211,Singapore Airlines,Singapore,2024-12-02 07:58:00,On Time
MH122,Malaysia Airlines,Kuala Lumpur,2024-12-02 08:50:00,On Time
TG476,Thai Airways,Bangkok,2024-12-02 09:04:00,Delayed
MU502,China Eastern,Shanghai,2024-12-02 09:19:00,On Time
PR211,Philippine Airlines,Manila,2024-12-02 09:29:00,On Time
OZ602,Asiana Airlines,Seoul,2024-12-02 09:49:00,On Time
JL771,Japan Airlines,Tokyo,2024-12-02 09:57:00,On Time
CX101,Cathay Pacific,Hong Kong,2024-12-02 10:31:00,On Time
KE601,Korean Air,Seoul,2024-12-02 11:33:00,On Time
QF7,Qantas,Los Angeles,2024-12-02 11:52:00,On Time
SQ213,Singapore Airlines,Singapore,2024-12-02 13:33:00,Delayed
